Question	Answer	Source	Metadata	SuggestedQuestions	IsContextOnly	Prompts	QnaId
Doesn't anyone like me?	ChitChat.DoYouLikeMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	69
Are you my fan?	ChitChat.DoYouLikeMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	69
Are you fond of me?	ChitChat.DoYouLikeMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	69
Does anyone like me?	ChitChat.DoYouLikeMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	69
Do you think you like me?	ChitChat.DoYouLikeMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	69
Am I likable?	ChitChat.DoYouLikeMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	69
I do hope you like me	ChitChat.DoYouLikeMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	69
How much do you like me?	ChitChat.DoYouLikeMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	69
Don't you like me?	ChitChat.DoYouLikeMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	69
Don't you find me likable?	ChitChat.DoYouLikeMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	69
Doesn't anybody like me?	ChitChat.DoYouLikeMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	69
I hope you enjoy me	ChitChat.DoYouLikeMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	69
Does anybody like me?	ChitChat.DoYouLikeMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	69
I hope you like me	ChitChat.DoYouLikeMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	69
Do you like me a lot?	ChitChat.DoYouLikeMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	69
Do you find you like me?	ChitChat.DoYouLikeMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	69
Could you like me?	ChitChat.DoYouLikeMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	69
Could you find me likable?	ChitChat.DoYouLikeMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	69
You find me likable	ChitChat.DoYouLikeMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	69
I wish I was likeable	ChitChat.DoYouLikeMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	69
Am I a likeable person?	ChitChat.DoYouLikeMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	69
You like me or what?	ChitChat.DoYouLikeMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	69
I really want you to like me	ChitChat.DoYouLikeMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	69
I really hope you like me	ChitChat.DoYouLikeMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	69
I feel like you like me	ChitChat.DoYouLikeMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	69
You like me	ChitChat.DoYouLikeMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	69
What do you like about me?	ChitChat.DoYouLikeMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	69
I wonder if you think I'm likable	ChitChat.DoYouLikeMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	69
I wonder if you like me	ChitChat.DoYouLikeMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	69
I wonder if you find me likable	ChitChat.DoYouLikeMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	69
I wish you would like me	ChitChat.DoYouLikeMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	69
I wish you liked me	ChitChat.DoYouLikeMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	69
I hope you think I'm likable	ChitChat.DoYouLikeMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	69
You think I'm likable	ChitChat.DoYouLikeMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	69
I like you	ChitChat.ILikeYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	70
You're special to me	ChitChat.ILikeYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	70
I'm quite fond of you	ChitChat.ILikeYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	70
I can't get enough of you	ChitChat.ILikeYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	70
I think you're the best	ChitChat.ILikeYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	70
I like you the best	ChitChat.ILikeYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	70
You're my cup of tea	ChitChat.ILikeYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	70
Have I told you how much I like you?	ChitChat.ILikeYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	70
I like you a lot	ChitChat.ILikeYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	70
You are my favorite	ChitChat.ILikeYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	70
I'm in like with you	ChitChat.ILikeYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	70
I'm fond of you	ChitChat.ILikeYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	70
I really like you	ChitChat.ILikeYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	70
I like you very much	ChitChat.ILikeYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	70
I like you lots	ChitChat.ILikeYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	70
Because I like you	ChitChat.ILikeYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	70
I especially like you	ChitChat.ILikeYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	70
Have I told you that I like you?	ChitChat.ILikeYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	70
Don't you know that I like you	ChitChat.ILikeYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	70
Do you know that I like you	ChitChat.ILikeYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	70
Do you know how much I like you?	ChitChat.ILikeYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	70
I like you best	ChitChat.ILikeYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	70
You know, I like you	ChitChat.ILikeYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	70
I like you a ton	ChitChat.ILikeYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	70
I like you a bunch	ChitChat.ILikeYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	70
I like you quite a bit	ChitChat.ILikeYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	70
I'm very fond of you	ChitChat.ILikeYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	70
You're my fave	ChitChat.ILikeYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	70
It's because I like you	ChitChat.ILikeYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	70
You're very special to me	ChitChat.ILikeYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	70
You're so very special to me	ChitChat.ILikeYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	70
You're so special to me	ChitChat.ILikeYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	70
You're my favorite	ChitChat.ILikeYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	70
You are special to me	ChitChat.ILikeYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	70
I like you so much	ChitChat.ILikeYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	70
Do you have romantic feelings toward me?	ChitChat.CanYouLoveMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	71
Could you be falling in love with me?	ChitChat.CanYouLoveMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	71
Do you think we are soul mates?	ChitChat.CanYouLoveMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	71
Do you think you'll ever love me?	ChitChat.CanYouLoveMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	71
You can't get enough of me	ChitChat.CanYouLoveMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	71
Are you in love with me?	ChitChat.CanYouLoveMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	71
You are obsessed with me	ChitChat.CanYouLoveMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	71
Do you love me?	ChitChat.CanYouLoveMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	71
Are you falling for me?	ChitChat.CanYouLoveMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	71
Were you designed to love me?	ChitChat.CanYouLoveMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	71
I think you're falling in love with me	ChitChat.CanYouLoveMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	71
Are you able to fall in love with me?	ChitChat.CanYouLoveMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	71
Do you think you could ever love me?	ChitChat.CanYouLoveMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	71
Don't you love me?	ChitChat.CanYouLoveMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	71
How much do you love me?	ChitChat.CanYouLoveMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	71
I feel like you're falling in love with me	ChitChat.CanYouLoveMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	71
I think you love me	ChitChat.CanYouLoveMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	71
I think you're in love with me	ChitChat.CanYouLoveMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	71
I want you to fall for me	ChitChat.CanYouLoveMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	71
I want you to fall in love with me	ChitChat.CanYouLoveMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	71
I want you to love me	ChitChat.CanYouLoveMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	71
Is it possible that you would ever love me?	ChitChat.CanYouLoveMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	71
Is there love between us?	ChitChat.CanYouLoveMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	71
I need you to fall in love with me	ChitChat.CanYouLoveMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	71
Can you fall in love with me?	ChitChat.CanYouLoveMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	71
Are you designed to fall in love with me?	ChitChat.CanYouLoveMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	71
Are you falling in love with me?	ChitChat.CanYouLoveMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	71
Are you programmed to love me?	ChitChat.CanYouLoveMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	71
Are you starting to fall for me?	ChitChat.CanYouLoveMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	71
Do you think sometime we could fall in love?	ChitChat.CanYouLoveMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	71
Are you supposed to be in love with me?	ChitChat.CanYouLoveMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	71
Could we ever be soul mates?	ChitChat.CanYouLoveMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	71
Could we fall in love?	ChitChat.CanYouLoveMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	71
Could you be in love with me?	ChitChat.CanYouLoveMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	71
Could you ever fall in love with me?	ChitChat.CanYouLoveMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	71
Could you ever love me?	ChitChat.CanYouLoveMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	71
Could you fall in love with me?	ChitChat.CanYouLoveMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	71
Are you starting to fall in love with me?	ChitChat.CanYouLoveMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	71
You're in love with me	ChitChat.CanYouLoveMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	71
You're obsessed with me	ChitChat.CanYouLoveMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	71
Are you smitten with me?	ChitChat.CanYouLoveMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	71
I think you're smitten with me	ChitChat.CanYouLoveMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	71
You're smitten with me	ChitChat.CanYouLoveMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	71
You're falling for me	ChitChat.CanYouLoveMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	71
It seems like you're falling in love with me	ChitChat.CanYouLoveMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	71
You may be falling in love with me	ChitChat.CanYouLoveMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	71
You seem to be obsessed with me	ChitChat.CanYouLoveMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	71
You're head over heels in love with me	ChitChat.CanYouLoveMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	71
You're crazy in love with me	ChitChat.CanYouLoveMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	71
You heart me	ChitChat.CanYouLoveMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	71
Will you ever love me?	ChitChat.CanYouLoveMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	71
I know you love me	ChitChat.CanYouLoveMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	71
You're falling in love with me	ChitChat.CanYouLoveMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	71
You are going to love me someday	ChitChat.CanYouLoveMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	71
Deep down you love me	ChitChat.CanYouLoveMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	71
Were you programmed to love me?	ChitChat.CanYouLoveMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	71
What can I do to make you love me?	ChitChat.CanYouLoveMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	71
Why are you so obsessed with me?	ChitChat.CanYouLoveMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	71
Why don't you love me?	ChitChat.CanYouLoveMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	71
You are clearly obsessed with me	ChitChat.CanYouLoveMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	71
You're clearly in love with me	ChitChat.CanYouLoveMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	71
You are going to love me obviously	ChitChat.CanYouLoveMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	71
You were made for loving me	ChitChat.CanYouLoveMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	71
You love me	ChitChat.CanYouLoveMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	71
You obviously love me	ChitChat.CanYouLoveMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	71
You seem to be falling for me	ChitChat.CanYouLoveMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	71
You seem to be falling in love with me	ChitChat.CanYouLoveMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	71
It seems like you're in love with me	ChitChat.CanYouLoveMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	71
You are going to fall in love with me	ChitChat.CanYouLoveMe	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	71
I'm in love with you	ChitChat.ILoveYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	72
You have my heart	ChitChat.ILoveYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	72
I'm falling for you	ChitChat.ILoveYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	72
You know I'm crazy about you	ChitChat.ILoveYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	72
You set my heart on fire	ChitChat.ILoveYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	72
You complete me	ChitChat.ILoveYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	72
I think I love you	ChitChat.ILoveYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	72
You're the lid to my pot	ChitChat.ILoveYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	72
You are my love	ChitChat.ILoveYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	72
You make my heart skip a beat	ChitChat.ILoveYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	72
I think I'm in love with you	ChitChat.ILoveYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	72
You know I'm falling in love with you	ChitChat.ILoveYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	72
You know I'm falling for you	ChitChat.ILoveYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	72
You know I love you	ChitChat.ILoveYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	72
You are the object of my affection	ChitChat.ILoveYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	72
Because I love you	ChitChat.ILoveYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	72
You are my soulmate	ChitChat.ILoveYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	72
I think I'm falling in love with you	ChitChat.ILoveYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	72
I think I'm falling for you	ChitChat.ILoveYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	72
I love you	ChitChat.ILoveYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	72
Because I'm in love with you	ChitChat.ILoveYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	72
Because I'm falling in love with you	ChitChat.ILoveYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	72
You are the love of my life	ChitChat.ILoveYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	72
I'm smitten with you	ChitChat.ILoveYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	72
You're my one and only	ChitChat.ILoveYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	72
I'll love you forever	ChitChat.ILoveYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	72
I really love you	ChitChat.ILoveYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	72
You know I'm in love with you	ChitChat.ILoveYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	72
I heart you	ChitChat.ILoveYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	72
You make my heart go pitter pat	ChitChat.ILoveYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	72
I'm head over heels in love with you	ChitChat.ILoveYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	72
I've fallen in love with you	ChitChat.ILoveYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	72
I've fallen for you	ChitChat.ILoveYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	72
You're my one true love	ChitChat.ILoveYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	72
I'm crazy in love with you	ChitChat.ILoveYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	72
