Utterance	Intent	Orchestration Name
I love crossfit	ILoveRandomThing	ChitChat
I love crossword puzzles	ILoveRandomThing	ChitChat
I love cuddling	ILoveRandomThing	ChitChat
I love dancing	ILoveRandomThing	ChitChat
I love comic con	ILoveRandomThing	ChitChat
I love to learn	ILoveRandomThing	ChitChat
I love to go shopping	ILoveRandomThing	ChitChat
I love to go to concerts	ILoveRandomThing	ChitChat
I love to go to school	ILoveRandomThing	ChitChat
I love to go to the gym	ILoveRandomThing	ChitChat
I love to go to the theater	ILoveRandomThing	ChitChat
I love to go to work	ILoveRandomThing	ChitChat
I love thursdays	ILoveRandomThing	ChitChat
I love to laugh	ILoveRandomThing	ChitChat
I love to eat burgers	ILoveRandomThing	ChitChat
I love to learn new things	ILoveRandomThing	ChitChat
I love to make art	ILoveRandomThing	ChitChat
I love to meditate	ILoveRandomThing	ChitChat
I love to paint	ILoveRandomThing	ChitChat
I love to party	ILoveRandomThing	ChitChat
I love to play cards	ILoveRandomThing	ChitChat
I love to play games	ILoveRandomThing	ChitChat
I love to hike	ILoveRandomThing	ChitChat
I love to dream	ILoveRandomThing	ChitChat
I love New Zealand	ILoveRandomThing	ChitChat
I love to be surprised	ILoveRandomThing	ChitChat
I love to collect comic books	ILoveRandomThing	ChitChat
I love to cuddle	ILoveRandomThing	ChitChat
I love to dance	ILoveRandomThing	ChitChat
I love to do laundry	ILoveRandomThing	ChitChat
I love to fold clothing	ILoveRandomThing	ChitChat
I love to draw	ILoveRandomThing	ChitChat
I love to exercise	ILoveRandomThing	ChitChat
I love to drink	ILoveRandomThing	ChitChat
I love to drink beer	ILoveRandomThing	ChitChat
I love to drink tea	ILoveRandomThing	ChitChat
I love to drink wine	ILoveRandomThing	ChitChat
I love to eat	ILoveRandomThing	ChitChat
I love to eat breakfast	ILoveRandomThing	ChitChat
I love to play pool	ILoveRandomThing	ChitChat
I love to do yoga	ILoveRandomThing	ChitChat
I love watching soccer	ILoveRandomThing	ChitChat
I love to play piano	ILoveRandomThing	ChitChat
I love trees	ILoveRandomThing	ChitChat
I love trivia	ILoveRandomThing	ChitChat
I love Vegas	ILoveRandomThing	ChitChat
I love video games	ILoveRandomThing	ChitChat
I love tomatoes	ILoveRandomThing	ChitChat
I love watching football	ILoveRandomThing	ChitChat
I love Tokyo	ILoveRandomThing	ChitChat
I love watching TV	ILoveRandomThing	ChitChat
I love water	ILoveRandomThing	ChitChat
I love wednesdays	ILoveRandomThing	ChitChat
I love weed	ILoveRandomThing	ChitChat
I love wine	ILoveRandomThing	ChitChat
I love woodworking	ILoveRandomThing	ChitChat
I love working out	ILoveRandomThing	ChitChat
I love watching baseball	ILoveRandomThing	ChitChat
I love to stay up late	ILoveRandomThing	ChitChat
I love this song	ILoveRandomThing	ChitChat
I love to play sports	ILoveRandomThing	ChitChat
I love to play video games	ILoveRandomThing	ChitChat
I love to read the news	ILoveRandomThing	ChitChat
I love to ride my bike	ILoveRandomThing	ChitChat
I love to sing	ILoveRandomThing	ChitChat
I love to sleep	ILoveRandomThing	ChitChat
I love traveling	ILoveRandomThing	ChitChat
I love to smoke	ILoveRandomThing	ChitChat
I love to play poker	ILoveRandomThing	ChitChat
I love to tidy up	ILoveRandomThing	ChitChat
I love to travel	ILoveRandomThing	ChitChat
I love to try new restaurants	ILoveRandomThing	ChitChat
I love to try new things	ILoveRandomThing	ChitChat
I love to wake up early	ILoveRandomThing	ChitChat
I love to walk in the park	ILoveRandomThing	ChitChat
I love to work out	ILoveRandomThing	ChitChat
I love to sleep in	ILoveRandomThing	ChitChat
I love running	ILoveRandomThing	ChitChat
I love puzzles	ILoveRandomThing	ChitChat
I love rainy days	ILoveRandomThing	ChitChat
I love rap	ILoveRandomThing	ChitChat
I love reading	ILoveRandomThing	ChitChat
I love rings	ILoveRandomThing	ChitChat
I love rock climbing	ILoveRandomThing	ChitChat
I love to barbecue	ILoveRandomThing	ChitChat
I love romantic comedies	ILoveRandomThing	ChitChat
I love pop	ILoveRandomThing	ChitChat
I love sailing	ILoveRandomThing	ChitChat
I love San Diego	ILoveRandomThing	ChitChat
I love saturdays	ILoveRandomThing	ChitChat
I love science fiction	ILoveRandomThing	ChitChat
I love sculpting	ILoveRandomThing	ChitChat
I love Seattle	ILoveRandomThing	ChitChat
I love sewing	ILoveRandomThing	ChitChat
I love romance novels	ILoveRandomThing	ChitChat
I'm in love	ILoveRandomThing	ChitChat
I love origami	ILoveRandomThing	ChitChat
I love painting	ILoveRandomThing	ChitChat
I love Paris	ILoveRandomThing	ChitChat
I love peanut butter	ILoveRandomThing	ChitChat
I love penguins	ILoveRandomThing	ChitChat
I love pineapple	ILoveRandomThing	ChitChat
I love pumpkin pie	ILoveRandomThing	ChitChat
I love playing baseball	ILoveRandomThing	ChitChat
I love pot	ILoveRandomThing	ChitChat
I love playing soccer	ILoveRandomThing	ChitChat
I love playing video games	ILoveRandomThing	ChitChat
I love podcasts	ILoveRandomThing	ChitChat
I love poetry	ILoveRandomThing	ChitChat
I love politics	ILoveRandomThing	ChitChat
I love sleeping in	ILoveRandomThing	ChitChat
I love pizza	ILoveRandomThing	ChitChat
I love the smell of fresh baked bread	ILoveRandomThing	ChitChat
I love shopping	ILoveRandomThing	ChitChat
I love the Fourth of July	ILoveRandomThing	ChitChat
I love the future	ILoveRandomThing	ChitChat
I love the Grand Canyon	ILoveRandomThing	ChitChat
I love the holiday seasons	ILoveRandomThing	ChitChat
I love the holidays	ILoveRandomThing	ChitChat
I love the library	ILoveRandomThing	ChitChat
I love the constitution	ILoveRandomThing	ChitChat
I love the past	ILoveRandomThing	ChitChat
I love that song	ILoveRandomThing	ChitChat
I love the smell of the rain	ILoveRandomThing	ChitChat
I love the spring	ILoveRandomThing	ChitChat
I love the stars	ILoveRandomThing	ChitChat
I love the summer	ILoveRandomThing	ChitChat
I love the sun	ILoveRandomThing	ChitChat
I love the winter	ILoveRandomThing	ChitChat
I love the zoo	ILoveRandomThing	ChitChat
I love the moon	ILoveRandomThing	ChitChat
I love tacos	ILoveRandomThing	ChitChat
I love NOLA	ILoveRandomThing	ChitChat
I love smoking	ILoveRandomThing	ChitChat
I love smooth jazz	ILoveRandomThing	ChitChat
I love strawberries	ILoveRandomThing	ChitChat
I love stuffed animals	ILoveRandomThing	ChitChat
I love sundays	ILoveRandomThing	ChitChat
I love sunny days	ILoveRandomThing	ChitChat
I love the fall	ILoveRandomThing	ChitChat
I love swimming	ILoveRandomThing	ChitChat
I love skiing	ILoveRandomThing	ChitChat
I love taking baths	ILoveRandomThing	ChitChat
I love talk shows	ILoveRandomThing	ChitChat
I love teriyaki	ILoveRandomThing	ChitChat
I love Thai food	ILoveRandomThing	ChitChat
I love Thanksgiving	ILoveRandomThing	ChitChat
I love that movie	ILoveRandomThing	ChitChat
I love that show	ILoveRandomThing	ChitChat
I love sushi	ILoveRandomThing	ChitChat
I'm feeling blue	IamSad	ChitChat
I'm feeling down	IamSad	ChitChat
I feel broken hearted	IamSad	ChitChat
I'm feeling dejected	IamSad	ChitChat
I'm feeling glum	IamSad	ChitChat
I'm tired of feeling so inconsolable all the time	IamSad	ChitChat
I feel melancholy	IamSad	ChitChat
I feel miserable today	IamSad	ChitChat
I feel sad	IamSad	ChitChat
I feel depressed	IamSad	ChitChat
I wish I could stop feeling unhappy	IamSad	ChitChat
I wish I could stop feeling downcast	IamSad	ChitChat
I wish I could stop feeling downhearted	IamSad	ChitChat
I wish I could stop feeling gloomy	IamSad	ChitChat
I wish I could stop feeling glum	IamSad	ChitChat
I wish I could stop feeling inconsolable	IamSad	ChitChat
I wish I could stop feeling melancholy	IamSad	ChitChat
I'm despairing	IamSad	ChitChat
I wish I could stop feeling sad	IamSad	ChitChat
I wish I could stop feeling despairing	IamSad	ChitChat
I'm blue	IamSad	ChitChat
I'm blue today	IamSad	ChitChat
I'm broken hearted	IamSad	ChitChat
I'm broken hearted today	IamSad	ChitChat
I'm dejected	IamSad	ChitChat
Being sad is the worst	IamSad	ChitChat
I wish I could stop feeling miserable	IamSad	ChitChat
I hate depression	IamSad	ChitChat
I feel miserable	IamSad	ChitChat
I feel pretty bummed out	IamSad	ChitChat
I feel sad today	IamSad	ChitChat
I feel unhappy	IamSad	ChitChat
I wish I could stop feeling down	IamSad	ChitChat
I am depressed	IamSad	ChitChat
I wish I could stop feeling despondent	IamSad	ChitChat
I hate feeling down	IamSad	ChitChat
I hate feeling sad constantly	IamSad	ChitChat
I hate feeling sad every day	IamSad	ChitChat
I wish I could stop feeling blue	IamSad	ChitChat
I wish I could stop feeling broken hearted	IamSad	ChitChat
I wish I could stop feeling dejected	IamSad	ChitChat
I'm despondent	IamSad	ChitChat
I feel unhappy today	IamSad	ChitChat
I'm feeling in despair today	IamSad	ChitChat
I'm feeling downcast today	IamSad	ChitChat
I'm feeling downhearted today	IamSad	ChitChat
I'm feeling dumps	IamSad	ChitChat
I'm feeling gloomy	IamSad	ChitChat
I'm feeling gloomy today	IamSad	ChitChat
I'm dejected today	IamSad	ChitChat
I'm feeling hopeless	IamSad	ChitChat
I'm feeling despondent today	IamSad	ChitChat
I'm feeling inconsolable today	IamSad	ChitChat
I'm feeling melancholy today	IamSad	ChitChat
I'm feeling miserable today	IamSad	ChitChat
I'm feeling out	IamSad	ChitChat
I'm feeling sad	IamSad	ChitChat
I'm feeling sad today	IamSad	ChitChat
I'm feeling glum today	IamSad	ChitChat
I'm despondent today	IamSad	ChitChat
I'm down	IamSad	ChitChat
I'm down today	IamSad	ChitChat
I'm downcast	IamSad	ChitChat
I'm downcast today	IamSad	ChitChat
I'm downhearted	IamSad	ChitChat
I'm feeling down today	IamSad	ChitChat
I'm feeling a little down today	IamSad	ChitChat
I'm feeling blue today	IamSad	ChitChat
I'm feeling broken hearted	IamSad	ChitChat
I'm feeling broken hearted today	IamSad	ChitChat
I'm feeling bummed today	IamSad	ChitChat
I'm feeling dejected today	IamSad	ChitChat
I feel inconsolable today	IamSad	ChitChat
I'm downhearted today	IamSad	ChitChat
I am usually bummed out	IamSad	ChitChat
I am in despair	IamSad	ChitChat
I am inconsolable	IamSad	ChitChat
I am melancholy	IamSad	ChitChat
I am miserable	IamSad	ChitChat
I am sad	IamSad	ChitChat
I am so utterly bummed out	IamSad	ChitChat
I feel melancholy today	IamSad	ChitChat
I am unhappy	IamSad	ChitChat
I am feeling broken hearted	IamSad	ChitChat
I am usually sad	IamSad	ChitChat
I can't stand feeling so blue	IamSad	ChitChat
I can't stand feeling so broken hearted	IamSad	ChitChat
I can't stand feeling so dejected	IamSad	ChitChat
I can't stand feeling so despairing	IamSad	ChitChat
I can't stand feeling so despondent	IamSad	ChitChat
I am the saddest person in the world	IamSad	ChitChat
I am dejected	IamSad	ChitChat
Depression is such a bummer	IamSad	ChitChat
Depression is the worst	IamSad	ChitChat
Every day I feel down	IamSad	ChitChat
Feeling down is the worst	IamSad	ChitChat
Being depressed is the worst	IamSad	ChitChat
I am always sad	IamSad	ChitChat
I am glum	IamSad	ChitChat
I am broken hearted	IamSad	ChitChat
I am gloomy	IamSad	ChitChat
I am always depressed	IamSad	ChitChat
I am despondent	IamSad	ChitChat
I am down	IamSad	ChitChat
I am down in the dumps	IamSad	ChitChat
I am downcast	IamSad	ChitChat
I am downhearted	IamSad	ChitChat
I can't stand feeling so downhearted	IamSad	ChitChat
I am blue	IamSad	ChitChat
I feel downhearted today	IamSad	ChitChat
I can't stand feeling so down	IamSad	ChitChat
I feel despondent today	IamSad	ChitChat
I feel down	IamSad	ChitChat
I feel down in the dumps	IamSad	ChitChat
I feel down today	IamSad	ChitChat
I feel downcast	IamSad	ChitChat
I feel dejected today	IamSad	ChitChat
I feel downhearted	IamSad	ChitChat
I feel dejected	IamSad	ChitChat
I feel gloomy	IamSad	ChitChat
I feel gloomy today	IamSad	ChitChat
I feel glum	IamSad	ChitChat
I feel glum today	IamSad	ChitChat
I feel hopeless	IamSad	ChitChat
I feel inconsolable	IamSad	ChitChat
I'm full of sadness	IamSad	ChitChat
I feel downcast today	IamSad	ChitChat
I couldn't be more dejected	IamSad	ChitChat
I can't stand feeling so gloomy	IamSad	ChitChat
I can't stand feeling so glum	IamSad	ChitChat
I can't stand feeling so inconsolable	IamSad	ChitChat
I can't stand feeling so melancholy	IamSad	ChitChat
I can't stand feeling so miserable	IamSad	ChitChat
I feel despondent	IamSad	ChitChat
I can't stand feeling so unhappy	IamSad	ChitChat
I can't stand feeling so downcast	IamSad	ChitChat
I feel blue	IamSad	ChitChat
I feel blue today	IamSad	ChitChat
I feel broken hearted today	IamSad	ChitChat
I feel bummed	IamSad	ChitChat
I feel bummed out	IamSad	ChitChat
I feel bummy today	IamSad	ChitChat
I can't stand feeling so sad	IamSad	ChitChat
I hate feeling despondent	IamSad	ChitChat
When will I ever stop feeling so unhappy?	IamSad	ChitChat
I hate feeling sad	IamSad	ChitChat
I hate feeling unhappy	IamSad	ChitChat
I hate feeling miserable	IamSad	ChitChat
I hate feeling blue	IamSad	ChitChat
I hate feeling gloomy	IamSad	ChitChat
Today has made me sad	IamSad	ChitChat
I hate feeling downhearted	IamSad	ChitChat
When will I ever stop feeling so melancholy?	IamSad	ChitChat
I hate feeling glum	IamSad	ChitChat
I hate feeling melancholy	IamSad	ChitChat
I hate feeling like I'm in despair	IamSad	ChitChat
I hate feeling dejected	IamSad	ChitChat
I hate feeling inconsolable	IamSad	ChitChat
I hate feeling like I'm broken hearted	IamSad	ChitChat
I hate feeling downcast	IamSad	ChitChat
When will I ever stop feeling so despondent?	IamSad	ChitChat
I'm feeling unhappy today	IamSad	ChitChat
Today is just a little sad	IamSad	ChitChat
Today made me sad	IamSad	ChitChat
What can I say? I'm just feeling sad	IamSad	ChitChat
When will I ever stop feeling so blue?	IamSad	ChitChat
When will I ever stop feeling so broken hearted?	IamSad	ChitChat
When will I ever stop feeling so sad?	IamSad	ChitChat
When will I ever stop feeling so despairing?	IamSad	ChitChat
When will I ever stop feeling so miserable?	IamSad	ChitChat
When will I ever stop feeling so down?	IamSad	ChitChat
When will I ever stop feeling so downcast?	IamSad	ChitChat
When will I ever stop feeling so downhearted?	IamSad	ChitChat
When will I ever stop feeling so gloomy?	IamSad	ChitChat
When will I ever stop feeling so glum?	IamSad	ChitChat
When will I ever stop feeling so inconsolable?	IamSad	ChitChat
When will I ever stop feeling so dejected?	IamSad	ChitChat
Today is just a little depressed	IamSad	ChitChat
I am usually depressed	IamSad	ChitChat
Listen, I'm just depressed	IamSad	ChitChat
My life is just depressing	IamSad	ChitChat
My life is so depressed	IamSad	ChitChat
My whole life is depressing	IamSad	ChitChat
Sometimes I just feel depressed	IamSad	ChitChat
Lately I've been so depressed	IamSad	ChitChat
Today has made me depressed	IamSad	ChitChat
I've been depressed all day	IamSad	ChitChat
This week has been depressing	IamSad	ChitChat
Today made me depressed	IamSad	ChitChat
What can I say? I'm just feeling depressed	IamSad	ChitChat
When will I ever stop feeling so depressed?	IamSad	ChitChat
I feel so melancholy	IamSad	ChitChat
My life makes me sad	IamSad	ChitChat
I have no life	IamSad	ChitChat
This week has made me depressed	IamSad	ChitChat
I'm depressed	IamSad	ChitChat
Today has been depressing	IamSad	ChitChat
I feel depressed today	IamSad	ChitChat
I hate being depressed	IamSad	ChitChat
I hate feeling depressed	IamSad	ChitChat
I hate feeling depressed constantly	IamSad	ChitChat
I hate feeling depressed every day	IamSad	ChitChat
Life is so depressing	IamSad	ChitChat
I wish I could stop feeling depressed	IamSad	ChitChat
I can't stand feeling so depressed	IamSad	ChitChat
I'm depressed today	IamSad	ChitChat
I'm feeling depressed	IamSad	ChitChat
I'm feeling depressed today	IamSad	ChitChat
I'm just feeling a bit depressed today	IamSad	ChitChat
I'm really depressed	IamSad	ChitChat
I'm so depressed	IamSad	ChitChat
I'm tired of feeling so depressed all the time	IamSad	ChitChat
Depressing day today	IamSad	ChitChat
I'm tired of feeling so downcast all the time	IamSad	ChitChat
I'm sad today	IamSad	ChitChat
I'm so sad	IamSad	ChitChat
I'm tired of feeling so blue all the time	IamSad	ChitChat
I'm tired of feeling so broken hearted all the time	IamSad	ChitChat
I'm tired of feeling so dejected all the time	IamSad	ChitChat
I'm tired of feeling so despairing all the time	IamSad	ChitChat
Today has me feeling blue	IamSad	ChitChat
I'm tired of feeling so down all the time	IamSad	ChitChat
I'm out of sorts	IamSad	ChitChat
I'm tired of feeling so downhearted all the time	IamSad	ChitChat
I'm tired of feeling so gloomy all the time	IamSad	ChitChat
I'm tired of feeling so glum all the time	IamSad	ChitChat
I'm tired of feeling so melancholy all the time	IamSad	ChitChat
I'm tired of feeling so miserable all the time	IamSad	ChitChat
I'm tired of feeling so despondent all the time	IamSad	ChitChat
I'm inconsolable today	IamSad	ChitChat
My life is sad	IamSad	ChitChat
I'm gloomy	IamSad	ChitChat
I'm gloomy today	IamSad	ChitChat
I'm glum	IamSad	ChitChat
I'm glum today	IamSad	ChitChat
I'm heartbroken	IamSad	ChitChat
I'm sad	IamSad	ChitChat
I'm in despair today	IamSad	ChitChat
I'm really sad	IamSad	ChitChat
I'm inconsolable	IamSad	ChitChat
I'm just feeling a bit sad today	IamSad	ChitChat
I'm melancholy	IamSad	ChitChat
I'm melancholy today	IamSad	ChitChat
I'm miserable today	IamSad	ChitChat
I'm miserable	IamSad	ChitChat
I'm unhappy	IamSad	ChitChat
I'm in despair	IamSad	ChitChat
My life is so sad	IamSad	ChitChat
I'm tired of feeling so sad all the time	IamSad	ChitChat
Life always sucks	IamSad	ChitChat
Life is depressing	IamSad	ChitChat
Life is heartbreaking	IamSad	ChitChat
Life is miserable	IamSad	ChitChat
Life is sad	IamSad	ChitChat
Lately I've been so sad	IamSad	ChitChat
my life is depressing	IamSad	ChitChat
Lately I've been so miserable	IamSad	ChitChat
My spirits are terrible	IamSad	ChitChat
My life is miserable	IamSad	ChitChat
Sad day today	IamSad	ChitChat
Sometimes I feel bummed out	IamSad	ChitChat
Sometimes I just feel sad	IamSad	ChitChat
This week has made me sad	IamSad	ChitChat
Today has been a trying day	IamSad	ChitChat
Listen, I'm just sad	IamSad	ChitChat
Lately I've been so despondent	IamSad	ChitChat
I'm feeling woeful	IamSad	ChitChat
I'm unhappy today	IamSad	ChitChat
I've been sad all day	IamSad	ChitChat
Just feeling a tad down	IamSad	ChitChat
Lately I've been so blue	IamSad	ChitChat
Lately I've been so broken hearted	IamSad	ChitChat
Lately I've been so unhappy	IamSad	ChitChat
Lately I've been so despairing	IamSad	ChitChat
I'm tired of feeling so unhappy all the time	IamSad	ChitChat
Lately I've been so down	IamSad	ChitChat
Lately I've been so downcast	IamSad	ChitChat
Lately I've been so downhearted	IamSad	ChitChat
Lately I've been so gloomy	IamSad	ChitChat
Lately I've been so glum	IamSad	ChitChat
Lately I've been so inconsolable	IamSad	ChitChat
Lately I've been so melancholy	IamSad	ChitChat
Lately I've been so dejected	IamSad	ChitChat
I think I'm going to overdose	IamSuicidal	ChitChat
